,parameter,MAP,hpd_l,hpd_u
0,l_a,2.2697100011184586,2.02593363615378,2.5747240332525934
1,l_b,476.83385964501525,469.80219135521673,478.9875259159249
2,var,0.9822084178586638,0.9828413111025975,1.0206518109497744
3,var_lik,0.00018864725889756822,9.601653892976419e-05,0.00021969586665112974
